stm,pos,size,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,loopR.thisRepN,loopR.thisTrialN,loopR.thisN,loopR.thisIndex,loopL.thisRepN,loopL.thisTrialN,loopL.thisN,loopL.thisIndex,Hello.started,Hello.stopped,key_r.started,key_r.stopped,key_gr.started,key_gr.stopped,key_esc_r.keys,key_esc_r.rt,key_esc_r.started,key_esc_r.stopped,fix_right.started,fix_right.stopped,face_r.started,face_r.stopped,key_sel_r.keys,key_sel_r.rt,key_sel_r.started,key_sel_r.stopped,key_l.started,key_l.stopped,key_gl.started,key_gl.stopped,key_esc_l.keys,key_esc_l.rt,key_esc_l.started,key_esc_l.stopped,fix_left.started,fix_left.stopped,face_l.started,face_l.stopped,key_sel_l.keys,key_sel_l.rt,key_sel_l.started,key_sel_l.stopped,bye.started,bye.stopped,sbj,hndns,eye,age,edu,sex,date,expName,psychopyVersion,frameRate,
40.bmp,"(-1.74, 3)","(3.49, 3.49)",1,0,1,0,0,38,38,55,,,,,,,,,,,,,,,994.2084802000318,None,994.7083827999886,994.7581476999912,p,0.5410344999982044,994.7083827999886,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
60.bmp,"(0, -6.11)","(5.24, 5.24)",1,0,1,0,0,39,39,89,,,,,,,,,,,,,,,995.2741652999539,None,995.7740504000103,995.8238887999905,p,0.7457083000335842,995.7740504000103,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
20.bmp,"(-1.74, -3)","(3.49, 3.49)",1,0,1,0,0,40,40,31,,,,,,,,,,,,,,,996.5399818000151,None,997.0396141000092,997.0894320999505,o,0.730770600028336,997.0396141000092,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
40.bmp,"(0, 0)","(2.18, 2.18)",1,0,1,0,0,41,41,52,,,,,,,,,,,,,,,997.7888904999709,None,998.2883580999915,998.3380588999717,o,1.182835999992676,998.2883580999915,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
60.bmp,"(5.25, -3.05)","(5.24, 5.24)",1,0,1,0,0,42,42,90,,,,,,,,,,,,,,,999.4870398000348,None,999.9870252000401,1000.0366940000094,p,0.7725244000321254,999.9870252000401,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
50.bmp,"(-5.25, 3.05)","(5.24, 5.24)",1,0,1,0,0,43,43,74,,,,,,,,,,,,,,,1000.786119599943,None,1001.2857817000477,1001.3356129999738,o,0.6870700001018122,1001.2857817000477,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
50.bmp,"(-5.25, -3.05)","(5.24, 5.24)",1,0,1,0,0,44,44,75,,,,,,,,,,,,,,,1002.0016544000246,None,1002.501872499939,1002.5517269000411,o,1.6176398999523371,1002.501872499939,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
30.bmp,"(-5.25, 3.05)","(5.24, 5.24)",1,0,1,0,0,45,45,48,,,,,,,,,,,,,,,1004.1500881999964,None,1004.6495309999445,1004.6993515000213,o,0.6731371000641957,1004.6495309999445,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
40.bmp,"(5.25, -3.05)","(5.24, 5.24)",1,0,1,0,0,46,46,64,,,,,,,,,,,,,,,1005.3489355000202,None,1005.8482770000119,1005.8980863000033,o,0.7560066999867558,1005.8482770000119,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
50.bmp,"(5.25, -3.05)","(5.24, 5.24)",1,0,1,0,0,47,47,77,,,,,,,,,,,,,,,1006.6308826999739,None,1007.1311051000375,1007.1806378000183,p,1.0228142000269145,1007.1311051000375,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
20.bmp,"(-5.25, 3.05)","(5.24, 5.24)",1,0,1,0,0,48,48,35,,,,,,,,,,,,,,,1008.1799876999576,None,1008.6791392000159,1008.7289588999702,p,0.7599830999970436,1008.6791392000159,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
30.bmp,"(5.25, -3.05)","(5.24, 5.24)",1,0,1,0,0,49,49,51,,,,,,,,,,,,,,,1009.4618838999886,None,1009.9615716999397,1010.0113177000312,p,0.4721253999741748,1009.9615716999397,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
30.bmp,"(0, -6.11)","(5.24, 5.24)",1,0,1,0,0,50,50,50,,,,,,,,,,,,,,,1010.4611862000311,None,1010.9609214999946,1011.0104927000357,p,0.8684233999811113,1010.9609214999946,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
60.bmp,"(1.74, 3)","(3.49, 3.49)",1,0,1,0,0,51,51,80,,,,,,,,,,,,,,,1011.8598966000136,None,1012.3596386000281,1012.4095058999956,p,0.508725400082767,1012.3596386000281,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
30.bmp,"(-1.74, -3)","(3.49, 3.49)",1,0,1,0,0,52,52,44,,,,,,,,,,,,,,,1012.8926885999972,None,1013.3918333000038,1013.4415602999507,p,1.0824441999429837,1013.3918333000038,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
60.bmp,"(5.25, 3.05)","(5.24, 5.24)",1,0,1,0,0,53,53,85,,,,,,,,,,,,,,,1014.4909352000104,None,1014.9906768000219,1015.0405672999332,p,0.6572270999895409,1014.9906768000219,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
50.bmp,"(-1.74, 3)","(3.49, 3.49)",1,0,1,0,0,54,54,68,,,,,,,,,,,,,,,1015.6733390999725,None,1016.1729304000037,1016.2228414999554,o,0.6272414000704885,1016.1729304000037,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
20.bmp,"(1.74, 3)","(3.49, 3.49)",1,0,1,0,0,55,55,28,,,,,,,,,,,,,,,1016.8221860999474,None,1017.3218843999784,1017.3720118999481,o,0.9434231000486761,1017.3218843999784,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
80.bmp,"(0, -6.11)","(5.24, 5.24)",1,0,1,0,0,56,56,115,,,,,,,,,,,,,,,1018.2877307999879,None,1018.7870098999701,1018.8368148000445,o,1.1605145999928936,1018.7870098999701,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
10.bmp,"(-3.49, 0)","(3.49, 3.49)",1,0,1,0,0,57,57,17,,,,,,,,,,,,,,,1019.969710299978,None,1020.4692523999838,1020.5189781000372,o,0.6340129999443889,1020.4692523999838,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
0.bmp,"(-1.74, -3)","(3.49, 3.49)",1,0,1,0,0,58,58,5,,,,,,,,,,,,,,,1021.1350950000342,None,1021.6350659000454,1021.684611100005,o,0.7964059000369161,1021.6350659000454,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
30.bmp,"(-1.74, 3)","(3.49, 3.49)",1,0,1,0,0,59,59,42,,,,,,,,,,,,,,,1022.4509299999336,None,1022.9503787000431,1023.00012099999,p,0.6217812000541016,1022.9503787000431,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
50.bmp,"(0, -6.11)","(5.24, 5.24)",1,0,1,0,0,60,60,76,,,,,,,,,,,,,,,1023.6000391000416,None,1024.0995238999603,1024.1490153999766,p,0.5320251999655738,1024.0995238999603,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
40.bmp,"(-1.74, -3)","(3.49, 3.49)",1,0,1,0,0,61,61,57,,,,,,,,,,,,,,,1024.648640600033,None,1025.148394400021,1025.1981879000086,o,0.6155538000166416,1025.148394400021,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
0.bmp,"(0, 0)","(2.18, 2.18)",1,0,1,0,0,62,62,0,,,,,,,,,,,,,,,1025.781196899945,None,1026.2809271999868,1026.3305619000457,p,0.9251980000408366,1026.2809271999868,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
70.bmp,"(1.74, -3)","(3.49, 3.49)",1,0,1,0,0,63,63,97,,,,,,,,,,,,,,,1027.2298905999633,None,1027.7295525999507,1027.7794575999724,p,0.7218109000241384,1027.7295525999507,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
50.bmp,"(3.49, 0)","(3.49, 3.49)",1,0,1,0,0,64,64,66,,,,,,,,,,,,,,,1028.4785357000073,None,1028.9783439999446,1029.0285794000374,p,0.571534699993208,1028.9783439999446,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
0.bmp,"(3.49, 0)","(3.49, 3.49)",1,0,1,0,0,65,65,1,,,,,,,,,,,,,,,1029.577727900003,None,1030.0775833999505,1030.1275905999355,p,0.7151310000335798,1030.0775833999505,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
10.bmp,"(-5.25, 3.05)","(5.24, 5.24)",1,0,1,0,0,66,66,22,,,,,,,,,,,,,,,1030.8101637000218,None,1031.3096525999717,1031.3594318999676,o,0.6717792999697849,1031.3096525999717,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
70.bmp,"(1.74, 3)","(3.49, 3.49)",1,0,1,0,0,67,67,93,,,,,,,,,,,,,,,1032.0089458000148,None,1032.5085817000363,1032.558472399949,p,0.7930315000703558,1032.5085817000363,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
10.bmp,"(0, 6.11)","(5.24, 5.24)",1,0,1,0,0,68,68,21,,,,,,,,,,,,,,,1033.3245602999814,None,1033.824301399989,1033.874185099965,p,0.4712179999332875,1033.824301399989,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
0.bmp,"(-3.49, 0)","(3.49, 3.49)",1,0,1,0,0,69,69,4,,,,,,,,,,,,,,,1034.32358820003,None,1034.8232206000248,1034.8733091000468,p,1.012485499959439,1034.8232206000248,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
0.bmp,"(-5.25, 3.05)","(5.24, 5.24)",1,0,1,0,0,70,70,9,,,,,,,,,,,,,,,1035.8558655999368,None,1036.3555454999441,1036.4050817999523,p,0.8225636000279337,1036.3555454999441,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
10.bmp,"(3.49, 0)","(3.49, 3.49)",1,0,1,0,0,71,71,14,,,,,,,,,,,,,,,1037.204552900046,None,1037.7043329000007,1037.7543168000411,p,0.6978936999803409,1037.7043329000007,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
70.bmp,"(-1.74, -3)","(3.49, 3.49)",1,0,1,0,0,72,72,96,,,,,,,,,,,,,,,1038.4203988999361,None,1038.9195426999358,1038.969729000004,o,0.6376254000933841,1038.9195426999358,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
20.bmp,"(-3.49, 0)","(3.49, 3.49)",1,0,1,0,0,73,73,30,,,,,,,,,,,,,,,1039.5856220000423,None,1040.0853638999397,1040.1352659999393,p,0.9537749999435619,1040.0853638999397,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
40.bmp,"(3.49, 0)","(3.49, 3.49)",1,0,1,0,0,74,74,53,,,,,,,,,,,,,,,1041.0675550999586,None,1041.5674068999942,1041.617299000034,p,0.7031823999714106,1041.5674068999942,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
20.bmp,"(5.25, -3.05)","(5.24, 5.24)",1,0,1,0,0,75,75,38,,,,,,,,,,,,,,,1042.2999025000026,None,1042.7996146000223,1042.849591700011,p,0.7276862000580877,1042.7996146000223,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
80.bmp,"(5.25, -3.05)","(5.24, 5.24)",1,0,1,0,0,76,76,116,,,,,,,,,,,,,,,1043.5490630000131,None,1044.0488471999997,1044.0984368999489,p,0.593787599937059,1044.0488471999997,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
20.bmp,"(5.25, 3.05)","(5.24, 5.24)",1,0,1,0,0,77,77,33,,,,,,,,,,,,,,,1044.664624499972,None,1045.1642995999428,1045.2139377000276,p,0.5796444000443444,1045.1642995999428,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
30.bmp,"(0, 0)","(2.18, 2.18)",1,0,1,0,0,78,78,39,,,,,,,,,,,,,,,1045.763636299991,None,1046.2631729999557,1046.3131517999573,p,0.8246537999948487,1046.2631729999557,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
80.bmp,"(5.25, 3.05)","(5.24, 5.24)",1,0,1,0,0,79,79,111,,,,,,,,,,,,,,,1047.1125942999497,None,1047.6123257,1047.6621152999578,p,0.5295781999593601,1047.6123257,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
50.bmp,"(0, 0)","(2.18, 2.18)",1,0,1,0,0,80,80,65,,,,,,,,,,,,,,,1048.1615360999713,None,1048.661064099986,1048.7109005999519,p,0.7918950999155641,1048.661064099986,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
70.bmp,"(5.25, -3.05)","(5.24, 5.24)",1,0,1,0,0,81,81,103,,,,,,,,,,,,,,,1049.477115900023,None,1049.9767961000325,1050.0264471999835,p,0.5781241001095623,1049.9767961000325,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
70.bmp,"(-3.49, 0)","(3.49, 3.49)",1,0,1,0,0,82,82,95,,,,,,,,,,,,,,,1050.5761259000283,None,1051.0759547000052,1051.1256420999998,o,0.708808199968189,1051.0759547000052,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
80.bmp,"(1.74, -3)","(3.49, 3.49)",1,0,1,0,0,83,83,110,,,,,,,,,,,,,,,1051.8083012000425,None,1052.30796929996,1052.3576413999544,p,0.8637835000408813,1052.30796929996,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
10.bmp,"(1.74, -3)","(3.49, 3.49)",1,0,1,0,0,84,84,19,,,,,,,,,,,,,,,1053.1905793000478,None,1053.6902320999652,1053.74008639995,p,0.9070871999720111,1053.6902320999652,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
30.bmp,"(3.49, 0)","(3.49, 3.49)",1,0,1,0,0,85,85,40,,,,,,,,,,,,,,,1054.6225266000256,None,1055.1223278000252,1055.1720123999985,p,0.6070670000044629,1055.1223278000252,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
70.bmp,"(0, 0)","(2.18, 2.18)",1,0,1,0,0,86,86,91,,,,,,,,,,,,,,,1055.7547905000392,None,1056.2545022999402,1056.3046363999601,p,0.5893170000053942,1056.2545022999402,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
10.bmp,"(1.74, 3)","(3.49, 3.49)",1,0,1,0,0,87,87,15,,,,,,,,,,,,,,,1056.87072659994,None,1057.3703783999663,1057.4200604000362,p,0.47774100000970066,1057.3703783999663,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
10.bmp,"(5.25, 3.05)","(5.24, 5.24)",1,0,1,0,0,88,88,20,,,,,,,,,,,,,,,1057.8699553000042,None,1058.3695619000355,1058.4195777999703,p,0.49340700008906424,1058.3695619000355,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
10.bmp,"(-1.74, 3)","(3.49, 3.49)",1,0,1,0,0,89,89,16,,,,,,,,,,,,,,,1058.885361499968,None,1059.3855943999952,1059.4353807000443,p,0.5931998000014573,1059.3855943999952,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
60.bmp,"(-5.25, 3.05)","(5.24, 5.24)",1,0,1,0,0,90,90,87,,,,,,,,,,,,,,,1060.001111999969,None,1060.5007333999965,1060.550570399966,o,0.6801647000247613,1060.5007333999965,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
70.bmp,"(5.25, 3.05)","(5.24, 5.24)",1,0,1,0,0,91,91,98,,,,,,,,,,,,,,,1061.2000608999515,None,1061.6998571000295,1061.7497138000326,p,0.6547761000692844,1061.6998571000295,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
40.bmp,"(1.74, -3)","(3.49, 3.49)",1,0,1,0,0,92,92,58,,,,,,,,,,,,,,,1062.3825796999736,None,1062.882127400022,1062.9320578000043,p,0.5957095000194386,1062.882127400022,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
70.bmp,"(-5.25, 3.05)","(5.24, 5.24)",1,0,1,0,0,93,93,100,,,,,,,,,,,,,,,1063.4983219000278,None,1063.9980485000415,1064.047847699956,o,0.7073600000003353,1063.9980485000415,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
60.bmp,"(0, 6.11)","(5.24, 5.24)",1,0,1,0,0,94,94,86,,,,,,,,,,,,,,,1064.7306356000481,None,1065.2301245999988,1065.2802076999797,p,0.502220599912107,1065.2301245999988,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
30.bmp,"(0, 6.11)","(5.24, 5.24)",1,0,1,0,0,95,95,47,,,,,,,,,,,,,,,1065.7628376999637,None,1066.262526400038,1066.3125854999525,p,0.6113351000240073,1066.262526400038,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
50.bmp,"(1.74, -3)","(3.49, 3.49)",1,0,1,0,0,96,96,71,,,,,,,,,,,,,,,1066.8954841999803,None,1067.3951233000262,1067.4449405999621,p,1.0430265999166295,1067.3951233000262,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
10.bmp,"(0, 0)","(2.18, 2.18)",1,0,1,0,0,97,97,13,,,,,,,,,,,,,,,1068.4604492000071,None,1068.9600204000017,1069.0098270999733,p,0.8910665999865159,1068.9600204000017,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
80.bmp,"(-5.25, -3.05)","(5.24, 5.24)",1,0,1,0,0,98,98,114,,,,,,,,,,,,,,,1069.875837999978,None,1070.3755675000139,1070.425459299935,o,0.683177899918519,1070.3755675000139,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
80.bmp,"(-1.74, -3)","(3.49, 3.49)",1,0,1,0,0,99,99,109,,,,,,,,,,,,,,,1071.091596400016,None,1071.5912336000474,1071.6413648000453,o,0.605039200047031,1071.5912336000474,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
50.bmp,"(0, 6.11)","(5.24, 5.24)",1,0,1,0,0,100,100,73,,,,,,,,,,,,,,,1072.223795900005,None,1072.7236590000102,1072.7734806999797,p,0.4900942000094801,1072.7236590000102,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
80.bmp,"(-3.49, 0)","(3.49, 3.49)",1,0,1,0,0,101,101,108,,,,,,,,,,,,,,,1073.2400895999745,None,1073.7397702999879,1073.78950980003,p,0.6550858999835327,1073.7397702999879,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
50.bmp,"(5.25, 3.05)","(5.24, 5.24)",1,0,1,0,0,102,102,72,,,,,,,,,,,,,,,1074.4223442999646,None,1074.9221211000113,1074.9716389999958,p,0.5383854999672621,1074.9221211000113,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
40.bmp,"(1.74, 3)","(3.49, 3.49)",1,0,1,0,0,103,103,54,,,,,,,,,,,,,,,1075.4879113000352,None,1075.9876674000407,1076.0374277000083,p,0.5637136000441387,1075.9876674000407,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
60.bmp,"(3.49, 0)","(3.49, 3.49)",1,0,1,0,0,104,104,79,,,,,,,,,,,,,,,1076.5700785999652,None,1077.0697042000247,1077.119889399968,p,0.6747657000087202,1077.0697042000247,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
0.bmp,"(1.74, -3)","(3.49, 3.49)",1,0,1,0,0,105,105,6,,,,,,,,,,,,,,,1077.769480900024,None,1078.2687531999545,1078.3188510000473,p,0.6513570999959484,1078.2687531999545,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
0.bmp,"(5.25, -3.05)","(5.24, 5.24)",1,0,1,0,0,106,106,12,,,,,,,,,,,,,,,1078.9511877000332,None,1079.4512558999704,1079.5010426000226,p,0.6050888999598101,1079.4512558999704,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
20.bmp,"(0, 6.11)","(5.24, 5.24)",1,0,1,0,0,107,107,34,,,,,,,,,,,,,,,1080.0842503999593,None,1080.5834407999646,1080.6335756999906,p,0.7037536000134423,1080.5834407999646,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
20.bmp,"(-5.25, -3.05)","(5.24, 5.24)",1,0,1,0,0,108,108,36,,,,,,,,,,,,,,,1081.3162224999396,None,1081.8156320999842,1081.86573770002,p,0.6603324000025168,1081.8156320999842,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
40.bmp,"(5.25, 3.05)","(5.24, 5.24)",1,0,1,0,0,109,109,59,,,,,,,,,,,,,,,1082.4984781999374,None,1082.9979984000092,1083.0481541999616,p,0.47488599992357194,1082.9979984000092,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
80.bmp,"(0, 0)","(2.18, 2.18)",1,0,1,0,0,110,110,104,,,,,,,,,,,,,,,1083.4974519000389,None,1083.9972019999987,1084.0472483999329,o,0.6402668999508023,1083.9972019999987,None,,,,,,,,,,,,,,,,,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
