stm,pos,size,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,loopR.thisRepN,loopR.thisTrialN,loopR.thisN,loopR.thisIndex,loopL.thisRepN,loopL.thisTrialN,loopL.thisN,loopL.thisIndex,Hello.started,Hello.stopped,key_r.started,key_r.stopped,key_gr.started,key_gr.stopped,key_esc_r.keys,key_esc_r.rt,key_esc_r.started,key_esc_r.stopped,fix_right.started,fix_right.stopped,face_r.started,face_r.stopped,key_sel_r.keys,key_sel_r.rt,key_sel_r.started,key_sel_r.stopped,key_l.started,key_l.stopped,key_gl.started,key_gl.stopped,key_esc_l.keys,key_esc_l.rt,key_esc_l.started,key_esc_l.stopped,fix_left.started,fix_left.stopped,face_l.started,face_l.stopped,key_sel_l.keys,key_sel_l.rt,key_sel_l.started,key_sel_l.stopped,bye.started,bye.stopped,sbj,hndns,eye,age,edu,date,expName,psychopyVersion,frameRate,uhnd
0.bmp,"(0, 0)","(2.18, 2.18)",3,0,3,0,,,,,0,39,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2137.657042,None,2138.156589,2138.206439,w,0.2507217,2138.156589,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
50.bmp,"(-1.74, -3)","(3.49, 3.49)",3,0,3,0,,,,,0,40,40,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2138.439553,None,2138.93924,2138.989175,w,0.7972523,2138.93924,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
10.bmp,"(1.74, 3)","(3.49, 3.49)",3,0,3,0,,,,,0,41,41,15,,,,,,,,,,,,,,,,,,,,,,,,,,,2139.755049,None,2140.254833,2140.304751,w,0.1849204,2140.254833,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
60.bmp,"(-5.25, 3.05)","(5.24, 5.24)",3,0,3,0,,,,,0,42,42,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2140.471285,None,2140.971297,2141.020824,w,0.5322209,2140.971297,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
40.bmp,"(-5.25, -3.05)","(5.24, 5.24)",3,0,3,0,,,,,0,43,43,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2141.520703,None,2142.020181,2142.069829,w,0.3133265,2142.020181,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
10.bmp,"(-5.25, -3.05)","(5.24, 5.24)",3,0,3,0,,,,,0,44,44,23,,,,,,,,,,,,,,,,,,,,,,,,,,,2142.353073,None,2142.852643,2142.902317,w,4.452074,2142.852643,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
70.bmp,"(-5.25, -3.05)","(5.24, 5.24)",3,0,3,0,,,,,0,45,45,101,,,,,,,,,,,,,,,,,,,,,,,,,,,2147.332133,None,2147.831809,2147.881648,w,0.239035,2147.831809,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
70.bmp,"(1.74, -3)","(3.49, 3.49)",3,0,3,0,,,,,0,46,46,97,,,,,,,,,,,,,,,,,,,,,,,,,,,2148.097912,None,2148.597592,2148.647416,w,0.3087421,2148.597592,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
30.bmp,"(0, 6.11)","(5.24, 5.24)",3,0,3,0,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2148.930567,None,2149.430175,2149.480029,w,5.1418764,2149.430175,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
20.bmp,"(3.49, 0)","(3.49, 3.49)",3,0,3,0,,,,,0,48,48,27,,,,,,,,,,,,,,,,,,,,,,,,,,,2154.592593,None,2155.092176,2155.141973,w,0.5286057,2155.092176,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
30.bmp,"(-5.25, 3.05)","(5.24, 5.24)",3,0,3,0,,,,,0,49,49,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2155.641304,None,2156.141037,2156.190894,w,0.5116549,2156.141037,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
50.bmp,"(-3.49, 0)","(3.49, 3.49)",3,0,3,0,,,,,0,50,50,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2156.674156,None,2157.173529,2157.223649,w,0.339367,2157.173529,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
0.bmp,"(-3.49, 0)","(3.49, 3.49)",3,0,3,0,,,,,0,51,51,4,,,,,,,,,,,,,,,,,,,,,,,,,,,2157.539793,None,2158.03968,2158.08929,w,0.309413,2158.03968,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
30.bmp,"(-1.74, 3)","(3.49, 3.49)",3,0,3,0,,,,,0,52,52,42,,,,,,,,,,,,,,,,,,,,,,,,,,,2158.37232,None,2158.871959,2158.92188,w,0.3744671,2158.871959,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
20.bmp,"(0, -6.11)","(5.24, 5.24)",3,0,3,0,,,,,0,53,53,37,,,,,,,,,,,,,,,,,,,,,,,,,,,2159.271498,None,2159.771065,2159.82088,w,0.2860083,2159.771065,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
30.bmp,"(1.74, 3)","(3.49, 3.49)",3,0,3,0,,,,,0,54,54,41,,,,,,,,,,,,,,,,,,,,,,,,,,,2160.087719,None,2160.587158,2160.637085,w,0.3365066,2160.587158,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
70.bmp,"(3.49, 0)","(3.49, 3.49)",3,0,3,0,,,,,0,55,55,92,,,,,,,,,,,,,,,,,,,,,,,,,,,2160.953452,None,2161.453108,2161.502812,w,0.3841421,2161.453108,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
0.bmp,"(-5.25, -3.05)","(5.24, 5.24)",3,0,3,0,,,,,0,56,56,10,,,,,,,,,,,,,,,,,,,,,,,,,,,2161.869409,None,2162.368909,2162.41874,w,2.1259135,2162.368909,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
30.bmp,"(5.25, 3.05)","(5.24, 5.24)",3,0,3,0,,,,,0,57,57,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2164.516928,None,2165.016581,2165.066396,w,0.3340095,2165.016581,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
40.bmp,"(5.25, -3.05)","(5.24, 5.24)",3,0,3,0,,,,,0,58,58,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2165.382756,None,2165.882628,2165.932417,w,0.3530734,2165.882628,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
70.bmp,"(-1.74, -3)","(3.49, 3.49)",3,0,3,0,,,,,0,59,59,96,,,,,,,,,,,,,,,,,,,,,,,,,,,2166.265352,None,2166.765258,2166.815033,w,0.2730942,2166.765258,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
80.bmp,"(0, 6.11)","(5.24, 5.24)",3,0,3,0,,,,,0,60,60,112,,,,,,,,,,,,,,,,,,,,,,,,,,,2167.06485,None,2167.564527,2167.614402,w,0.2821852,2167.564527,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
40.bmp,"(-1.74, -3)","(3.49, 3.49)",3,0,3,0,,,,,0,61,61,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2167.864247,None,2168.363913,2168.413782,w,0.2711881,2168.363913,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
0.bmp,"(1.74, -3)","(3.49, 3.49)",3,0,3,0,,,,,0,62,62,6,,,,,,,,,,,,,,,,,,,,,,,,,,,2168.663235,None,2169.163057,2169.212903,w,0.274863,2169.163057,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
60.bmp,"(1.74, 3)","(3.49, 3.49)",3,0,3,0,,,,,0,63,63,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2169.462569,None,2169.962185,2170.01236,w,0.1912596,2169.962185,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
50.bmp,"(1.74, -3)","(3.49, 3.49)",3,0,3,0,,,,,0,64,64,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2170.178821,None,2170.67851,2170.728512,w,0.2452598,2170.67851,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
20.bmp,"(1.74, 3)","(3.49, 3.49)",3,0,3,0,,,,,0,65,65,28,,,,,,,,,,,,,,,,,,,,,,,,,,,2170.944949,None,2171.444684,2171.494523,w,0.0811793,2171.444684,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
20.bmp,"(1.74, -3)","(3.49, 3.49)",3,0,3,0,,,,,0,66,66,32,,,,,,,,,,,,,,,,,,,,,,,,,,,2171.544184,None,2172.043939,2172.093681,w,0.1877008,2172.043939,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
30.bmp,"(-1.74, -3)","(3.49, 3.49)",3,0,3,0,,,,,0,67,67,44,,,,,,,,,,,,,,,,,,,,,,,,,,,2172.260142,None,2172.760035,2172.809796,w,0.3665133,2172.760035,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
40.bmp,"(0, 6.11)","(5.24, 5.24)",3,0,3,0,,,,,0,68,68,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2173.142958,None,2173.642413,2173.692229,w,0.5416642,2173.642413,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
50.bmp,"(3.49, 0)","(3.49, 3.49)",3,0,3,0,,,,,0,69,69,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2174.208786,None,2174.708247,2174.758262,w,2.2316628,2174.708247,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
10.bmp,"(0, 0)","(2.18, 2.18)",3,0,3,0,,,,,0,70,70,13,,,,,,,,,,,,,,,,,,,,,,,,,,,2176.956215,None,2177.455753,2177.505645,w,0.2990403,2177.455753,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
0.bmp,"(3.49, 0)","(3.49, 3.49)",3,0,3,0,,,,,0,71,71,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2177.772213,None,2178.271805,2178.321767,w,0.3284031,2178.271805,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
30.bmp,"(-3.49, 0)","(3.49, 3.49)",3,0,3,0,,,,,0,72,72,43,,,,,,,,,,,,,,,,,,,,,,,,,,,2178.621609,None,2179.121062,2179.170753,w,0.0757613,2179.121062,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
10.bmp,"(0, -6.11)","(5.24, 5.24)",3,0,3,0,,,,,0,73,73,24,,,,,,,,,,,,,,,,,,,,,,,,,,,2179.220657,None,2179.720379,2179.770381,w,0.2950854,2179.720379,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
70.bmp,"(-5.25, 3.05)","(5.24, 5.24)",3,0,3,0,,,,,0,74,74,100,,,,,,,,,,,,,,,,,,,,,,,,,,,2180.036838,None,2180.536535,2180.586343,w,0.7639035,2180.536535,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
70.bmp,"(5.25, 3.05)","(5.24, 5.24)",3,0,3,0,,,,,0,75,75,98,,,,,,,,,,,,,,,,,,,,,,,,,,,2181.318852,None,2181.818737,2181.868418,w,1.1797515,2181.818737,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
40.bmp,"(-5.25, 3.05)","(5.24, 5.24)",3,0,3,0,,,,,0,76,76,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2183.017681,None,2183.517214,2183.567043,w,0.4122884,2183.517214,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
50.bmp,"(0, -6.11)","(5.24, 5.24)",3,0,3,0,,,,,0,77,77,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2183.94978,None,2184.449788,2184.499777,w,0.2971131,2184.449788,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
10.bmp,"(5.25, 3.05)","(5.24, 5.24)",3,0,3,0,,,,,0,78,78,20,,,,,,,,,,,,,,,,,,,,,,,,,,,2184.766238,None,2185.265639,2185.315507,w,2.1244806,2185.265639,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
20.bmp,"(-5.25, 3.05)","(5.24, 5.24)",3,0,3,0,,,,,0,79,79,35,,,,,,,,,,,,,,,,,,,,,,,,,,,2187.413963,None,2187.913351,2187.963178,w,0.3245379,2187.913351,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
30.bmp,"(0, -6.11)","(5.24, 5.24)",3,0,3,0,,,,,0,80,80,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2188.263123,None,2188.762696,2188.812671,w,1.8150719,2188.762696,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
0.bmp,"(0, -6.11)","(5.24, 5.24)",3,0,3,0,,,,,0,81,81,11,,,,,,,,,,,,,,,,,,,,,,,,,,,2190.594276,None,2191.093948,2191.143751,w,0.543464,2191.093948,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
50.bmp,"(5.25, -3.05)","(5.24, 5.24)",3,0,3,0,,,,,0,82,82,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2191.659892,None,2192.159559,2192.209412,w,0.3116579,2192.159559,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
80.bmp,"(1.74, -3)","(3.49, 3.49)",3,0,3,0,,,,,0,83,83,110,,,,,,,,,,,,,,,,,,,,,,,,,,,2192.492745,None,2192.992271,2193.042116,w,0.556189,2192.992271,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
50.bmp,"(-5.25, 3.05)","(5.24, 5.24)",3,0,3,0,,,,,0,84,84,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2193.575136,None,2194.074585,2194.124383,w,0.1296017,2194.074585,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
40.bmp,"(3.49, 0)","(3.49, 3.49)",3,0,3,0,,,,,0,85,85,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2194.224759,None,2194.724089,2194.773974,w,0.5162762,2194.724089,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
80.bmp,"(5.25, -3.05)","(5.24, 5.24)",3,0,3,0,,,,,0,86,86,116,,,,,,,,,,,,,,,,,,,,,,,,,,,2195.25677,None,2195.756586,2195.806422,w,0.4019875,2195.756586,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
60.bmp,"(5.25, 3.05)","(5.24, 5.24)",3,0,3,0,,,,,0,87,87,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2196.189373,None,2196.689061,2196.738937,w,0.2888736,2196.689061,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
20.bmp,"(5.25, -3.05)","(5.24, 5.24)",3,0,3,0,,,,,0,88,88,38,,,,,,,,,,,,,,,,,,,,,,,,,,,2197.00541,None,2197.505118,2197.554788,w,0.3310524,2197.505118,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
70.bmp,"(-1.74, 3)","(3.49, 3.49)",3,0,3,0,,,,,0,89,89,94,,,,,,,,,,,,,,,,,,,,,,,,,,,2197.854549,None,2198.354413,2198.404257,w,0.4914261,2198.354413,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
60.bmp,"(0, 0)","(2.18, 2.18)",3,0,3,0,,,,,0,90,90,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2198.87044,None,2199.369979,2199.419936,w,0.5880812,2199.369979,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
0.bmp,"(0, 6.11)","(5.24, 5.24)",3,0,3,0,,,,,0,91,91,8,,,,,,,,,,,,,,,,,,,,,,,,,,,2199.985954,None,2200.485751,2200.535578,w,0.3201469,2200.485751,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
40.bmp,"(-1.74, 3)","(3.49, 3.49)",3,0,3,0,,,,,0,92,92,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2200.835381,None,2201.335074,2201.384933,w,0.3113535,2201.335074,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
50.bmp,"(0, 0)","(2.18, 2.18)",3,0,3,0,,,,,0,93,93,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2201.667831,None,2202.167679,2202.217603,w,0.3709555,2202.167679,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
20.bmp,"(0, 0)","(2.18, 2.18)",3,0,3,0,,,,,0,94,94,26,,,,,,,,,,,,,,,,,,,,,,,,,,,2202.567242,None,2203.067176,2203.116774,w,0.2913083,2203.067176,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
10.bmp,"(-5.25, 3.05)","(5.24, 5.24)",3,0,3,0,,,,,0,95,95,22,,,,,,,,,,,,,,,,,,,,,,,,,,,2203.383305,None,2203.882663,2203.932476,w,0.3669067,2203.882663,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
40.bmp,"(-3.49, 0)","(3.49, 3.49)",3,0,3,0,,,,,0,96,96,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2204.26605,None,2204.765324,2204.815274,w,0.4974607,2204.765324,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
60.bmp,"(0, 6.11)","(5.24, 5.24)",3,0,3,0,,,,,0,97,97,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2205.281471,None,2205.78118,2205.831033,w,0.3156723,2205.78118,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
20.bmp,"(0, 6.11)","(5.24, 5.24)",3,0,3,0,,,,,0,98,98,34,,,,,,,,,,,,,,,,,,,,,,,,,,,2206.113975,None,2206.613669,2206.663483,w,0.3040646,2206.613669,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
0.bmp,"(-5.25, 3.05)","(5.24, 5.24)",3,0,3,0,,,,,0,99,99,9,,,,,,,,,,,,,,,,,,,,,,,,,,,2206.946627,None,2207.446321,2207.496632,w,0.3314996,2207.446321,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
10.bmp,"(3.49, 0)","(3.49, 3.49)",3,0,3,0,,,,,0,100,100,14,,,,,,,,,,,,,,,,,,,,,,,,,,,2207.796116,None,2208.295546,2208.345561,w,0.386325,2208.295546,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
60.bmp,"(5.25, -3.05)","(5.24, 5.24)",3,0,3,0,,,,,0,101,101,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2208.711642,None,2209.211566,2209.261368,w,0.8289142,2209.211566,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
50.bmp,"(-5.25, -3.05)","(5.24, 5.24)",3,0,3,0,,,,,0,102,102,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2210.060401,None,2210.560118,2210.609897,w,0.4772036,2210.560118,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
10.bmp,"(-1.74, -3)","(3.49, 3.49)",3,0,3,0,,,,,0,103,103,18,,,,,,,,,,,,,,,,,,,,,,,,,,,2211.059772,None,2211.559333,2211.609195,w,0.3572926,2211.559333,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
40.bmp,"(5.25, 3.05)","(5.24, 5.24)",3,0,3,0,,,,,0,104,104,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2211.942115,None,2212.442071,2212.491942,w,0.4242641,2212.442071,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
80.bmp,"(0, -6.11)","(5.24, 5.24)",3,0,3,0,,,,,0,105,105,115,,,,,,,,,,,,,,,,,,,,,,,,,,,2212.891262,None,2213.391437,2213.44115,w,0.3578011,2213.391437,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
60.bmp,"(1.74, -3)","(3.49, 3.49)",3,0,3,0,,,,,0,106,106,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2213.773885,None,2214.273928,2214.324114,w,0.3996971,2214.273928,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
70.bmp,"(-3.49, 0)","(3.49, 3.49)",3,0,3,0,,,,,0,107,107,95,,,,,,,,,,,,,,,,,,,,,,,,,,,2214.690238,None,2215.190015,2215.239738,w,0.0356539,2215.190015,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
70.bmp,"(0, 6.11)","(5.24, 5.24)",3,0,3,0,,,,,0,108,108,99,,,,,,,,,,,,,,,,,,,,,,,,,,,2215.256157,None,2215.755788,2215.805659,w,0.2690729,2215.755788,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
0.bmp,"(5.25, -3.05)","(5.24, 5.24)",3,0,3,0,,,,,0,109,109,12,,,,,,,,,,,,,,,,,,,,,,,,,,,2216.055392,None,2216.555093,2216.604978,w,0.189065,2216.555093,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
70.bmp,"(5.25, -3.05)","(5.24, 5.24)",3,0,3,0,,,,,0,110,110,103,,,,,,,,,,,,,,,,,,,,,,,,,,,2216.771491,None,2217.271072,2217.32096,w,0.2606735,2217.271072,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
0.bmp,"(-1.74, 3)","(3.49, 3.49)",3,0,3,0,,,,,0,111,111,3,,,,,,,,,,,,,,,,,,,,,,,,,,,2217.55418,None,2218.053894,2218.103769,w,0.2342724,2218.053894,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
30.bmp,"(-5.25, -3.05)","(5.24, 5.24)",3,0,3,0,,,,,0,112,112,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2218.32023,None,2218.819754,2218.869734,w,0.184826,2218.819754,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
10.bmp,"(-3.49, 0)","(3.49, 3.49)",3,0,3,0,,,,,0,113,113,17,,,,,,,,,,,,,,,,,,,,,,,,,,,2219.036173,None,2219.536028,2219.585768,w,0.3871266,2219.536028,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
60.bmp,"(-1.74, 3)","(3.49, 3.49)",3,0,3,0,,,,,0,114,114,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2219.951865,None,2220.451654,2220.501745,w,0.7032403,2220.451654,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
20.bmp,"(5.25, 3.05)","(5.24, 5.24)",3,0,3,0,,,,,0,115,115,33,,,,,,,,,,,,,,,,,,,,,,,,,,,2221.184353,None,2221.683834,2221.733742,w,0.315634,2221.683834,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
80.bmp,"(1.74, 3)","(3.49, 3.49)",3,0,3,0,,,,,0,116,116,106,,,,,,,,,,,,,,,,,,,,,,,,,,,2222.016953,None,2222.516664,2222.566443,w,0.2415094,2222.516664,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
70.bmp,"(-5.25, -3.05)","(5.24, 5.24)",3,0,3,0,,,,,1,0,117,101,,,,,,,,,,,,,,,,,,,,,,,,,,,2222.782771,None,2223.282492,2223.332306,w,0.3184268,2223.282492,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
20.bmp,"(-5.25, 3.05)","(5.24, 5.24)",3,0,3,0,,,,,1,1,118,35,,,,,,,,,,,,,,,,,,,,,,,,,,,2223.632233,None,2224.131649,2224.182007,w,1.3922557,2224.131649,None,,,8101003551,r,r,25,3,2022-03-10_11h43.42.757,HW1_Rostami_810100355,2022.1.1,60.04790623,l
